Sample description: chromixs
Sample: chromixs  c= 0 mg/ml  Code: chromixs
 4.748890e+000  2.764314e+001  6.881203e+000
 4.751650e+000  2.467881e+000  6.876946e+000
 4.754410e+000  1.529644e+001  6.890966e+000
 4.757160e+000  2.803982e+001  6.842102e+000
 4.759920e+000  1.291838e+001  6.895206e+000
 4.762680e+000  8.026095e+000  6.865805e+000
 4.765430e+000  1.594144e+001  6.861151e+000
 4.768190e+000  1.399224e+001  6.875344e+000
 4.770950e+000  2.065352e+001  6.876308e+000
 4.773700e+000  1.446199e+001  6.882084e+000
 4.776460e+000  1.860503e+001  6.867065e+000
 4.779220e+000  2.822195e+001  6.862710e+000
 4.781970e+000  1.539984e+001  6.895853e+000
 4.784730e+000  2.225459e+001  6.883226e+000
 4.787480e+000  2.310650e+001  6.864878e+000
 4.790240e+000  1.331111e+001  6.851052e+000
 4.793000e+000  1.328019e+001  6.893071e+000
 4.795750e+000  6.834066e+000  6.862834e+000
 4.798510e+000  2.073561e+001  6.881228e+000
 4.801270e+000  7.532477e+000  6.841447e+000
 4.804020e+000  1.232436e+001  6.843213e+000
 4.806780e+000  1.260241e+001  6.866016e+000
 4.809540e+000  1.388516e+001  6.850048e+000
 4.812290e+000  1.943400e+001  6.870927e+000
 4.815050e+000  1.586973e+001  6.852345e+000
 4.817810e+000  1.655041e+001  6.837722e+000
 4.820560e+000  2.213235e+001  6.871799e+000
 4.823320e+000  2.107814e+001  6.826496e+000
 4.826070e+000  8.983199e+000  6.836634e+000
 4.828830e+000  9.904614e+000  6.836859e+000
 4.831590e+000  1.223759e+001  6.844060e+000
 4.834340e+000  2.713222e+001  6.872151e+000
 4.837100e+000  1.112979e+001  6.815003e+000
 4.839860e+000  1.507904e+001  6.856387e+000
 4.842610e+000  2.034000e+001  6.823654e+000
 4.845370e+000  8.873250e+000  6.861501e+000
 4.848130e+000  2.277299e+001  6.866796e+000
 4.850880e+000  9.116107e+000  6.825389e+000
 4.853640e+000  1.034482e+001  6.858465e+000
 4.856400e+000  2.371083e+001  6.822350e+000
 4.859150e+000  2.518771e+001  6.846919e+000
 4.861910e+000  1.316528e+001  6.847436e+000
 4.864660e+000  6.972395e+000  6.828679e+000
 4.867420e+000  1.823161e+001  6.866940e+000
 4.870180e+000  2.030200e+001  6.795513e+000
 4.872930e+000  2.196261e+001  6.838874e+000
 4.875690e+000  1.348145e+001  6.822525e+000
 4.878450e+000  1.273388e+001  6.839189e+000
 4.881200e+000  2.820420e+001  6.846937e+000
 4.883960e+000  3.965485e+000  6.863860e+000
 4.886720e+000  1.951507e+001  7.025580e+000
 4.889470e+000  2.073532e+001  7.069044e+000
 4.892230e+000  2.216269e+001  7.123260e+000
 4.894990e+000  8.806748e+000  7.148248e+000
 4.897740e+000  1.134082e+001  7.214538e+000
 4.900500e+000  2.049482e+001  7.299846e+000
 4.903260e+000  3.134407e+001  7.281385e+000
 4.906010e+000  5.652993e-001  7.274690e+000
 4.908770e+000  1.185061e+001  7.330012e+000
 4.911520e+000  1.947156e+001  7.383577e+000
 4.914280e+000  1.448208e+001  7.460221e+000
 4.917040e+000  2.056458e+001  7.384260e+000
 4.919790e+000 -8.937039e-002  7.461775e+000
 4.922550e+000  6.745608e+000  7.479120e+000
 4.925310e+000  2.332240e+001  7.538322e+000
 4.928060e+000  2.469263e+001  7.549041e+000
 4.930820e+000  1.230244e+001  7.543648e+000
 4.933580e+000  1.855128e+001  7.630647e+000
 4.936330e+000  1.246832e+001  7.598805e+000
 4.939090e+000  4.419765e+000  7.635163e+000
 4.941850e+000  4.529722e+000  7.558831e+000
 4.944600e+000  9.085466e+000  7.471279e+000
 4.947360e+000  1.854613e+001  7.449761e+000
 4.950110e+000  2.127751e+000  7.350698e+000
 4.952870e+000  1.930075e+001  7.357383e+000
 4.955630e+000  2.332805e+001  7.327041e+000
 4.958380e+000  7.015382e+000  7.292101e+000
 4.961140e+000  2.309121e+001  7.288526e+000
 4.963900e+000  1.994204e+001  7.240106e+000
 4.966650e+000  2.977989e+001  7.268700e+000
 4.969410e+000  1.504226e+001  7.224981e+000
 4.972170e+000  5.077410e+000  7.234482e+000
 4.974920e+000  1.891925e+001  7.186528e+000
 4.977680e+000  2.693494e+001  7.200823e+000
 4.980440e+000  1.135631e+001  7.199796e+000
 4.983190e+000  4.307037e+000  7.163573e+000
 4.985950e+000  1.346486e+001  7.185234e+000
 4.988700e+000  2.676427e+001  7.139406e+000
 4.991460e+000  2.332382e+001  7.163473e+000
 4.994220e+000  1.730618e+001  7.172442e+000
 4.996970e+000  3.848941e+000  7.139641e+000
 4.999730e+000  2.510735e+001  7.149748e+000
 5.002490e+000  1.776286e+001  7.118950e+000
 5.005240e+000  1.514804e+001  7.141784e+000
 5.008000e+000  1.458948e+001  7.121833e+000
 5.010760e+000  5.924255e+000  7.094931e+000
 5.013510e+000  8.531621e+000  7.138049e+000
 5.016270e+000  5.622255e+000  7.084870e+000
 5.019030e+000  1.326436e+001  7.157074e+000
 5.021780e+000  2.560644e+001  7.093502e+000
 5.024540e+000  2.018674e+001  7.089336e+000
 5.027290e+000  1.398536e+001  7.149279e+000
 5.030050e+000  2.179582e+001  7.088890e+000
 5.032810e+000  2.664255e+001  7.149559e+000
 5.035560e+000  8.660246e+000  7.062354e+000
 5.038320e+000  7.715765e+000  7.106182e+000
 5.041080e+000  2.586888e+001  7.116013e+000
 5.043830e+000  8.369143e+000  7.090887e+000
 5.046590e+000  2.246178e+001  7.088170e+000
 5.049350e+000  1.022780e+001  7.068876e+000
 5.052100e+000  7.366672e+000  7.111538e+000
 5.054860e+000  1.577472e+001  7.095713e+000
 5.057620e+000  1.508263e+001  7.077998e+000
 5.060370e+000  1.413999e+000  7.083354e+000
 5.063130e+000  2.068462e+001  7.076340e+000
 5.065880e+000  4.301953e+000  7.118943e+000
 5.068640e+000  6.594294e+000  7.055637e+000
 5.071400e+000  7.894188e+000  7.090460e+000
 5.074150e+000  8.837957e-001  7.067458e+000
 5.076910e+000  1.183042e+001  7.079060e+000
 5.079670e+000  7.131526e+000  7.095906e+000
 5.082420e+000  1.392976e+001  7.027669e+000
 5.085180e+000  5.271650e-001  7.097513e+000
 5.087940e+000  1.079407e+001  7.067869e+000
 5.090690e+000  1.020151e+001  7.081065e+000
 5.093450e+000  1.711882e+001  7.070912e+000
 5.096210e+000  1.888673e+001  7.042004e+000
 5.098960e+000  7.655905e+000  7.095308e+000
 5.101720e+000  1.858328e+001  7.077344e+000
 5.104480e+000  1.143216e+001  7.057892e+000
 5.107230e+000  6.233809e+000  7.083083e+000
 5.109990e+000  2.387667e+001  7.049086e+000
 5.112740e+000  2.812807e+001  7.097322e+000
 5.115500e+000  1.018135e+001  7.047972e+000
 5.118260e+000  1.618105e+001  7.060674e+000
 5.121010e+000  3.593118e+000  7.067567e+000
 5.123770e+000  2.520332e+001  7.071492e+000
 5.126530e+000  5.972889e+000  7.063930e+000
 5.129280e+000  1.340520e+001  7.027720e+000
 5.132040e+000  1.393732e+001  7.059741e+000
 5.134800e+000  3.636903e+000  7.082656e+000
 5.137550e+000  1.690643e+001  7.053616e+000
 5.140310e+000 -1.230106e+000  7.056249e+000
 5.143070e+000  1.862204e+001  7.037257e+000
 5.145820e+000  8.316304e+000  7.077853e+000
 5.148580e+000  6.417619e+000  7.066358e+000
 5.151330e+000  1.433251e+001  7.056014e+000
 5.154090e+000  2.876941e+001  7.074083e+000
 5.156850e+000  1.465808e+001  7.067626e+000
 5.159600e+000  1.158605e+001  7.078607e+000
 5.162360e+000  1.360994e+001  7.037606e+000
 5.165120e+000  1.858816e+001  7.062180e+000
 5.167870e+000  1.505731e+001  7.055372e+000
 5.170630e+000  1.531372e+001  7.066087e+000
 5.173390e+000  1.889281e+001  7.050717e+000
 5.176140e+000  6.413320e+000  7.045900e+000
 5.178900e+000  1.580658e+001  7.064592e+000
 5.181660e+000  1.187746e+001  7.061612e+000
 5.184410e+000  3.928262e+000  7.042110e+000
 5.187170e+000  1.309561e+001  7.029965e+000
 5.189920e+000  2.323957e+001  7.052020e+000
 5.192680e+000  1.841698e+001  7.068258e+000
 5.195440e+000  8.814316e+000  7.025204e+000
 5.198190e+000  1.910111e+001  7.049320e+000
 5.200950e+000  1.265603e+001  7.033777e+000
 5.203710e+000  1.056637e+001  7.045469e+000
 5.206460e+000  1.497934e+001  7.026508e+000
 5.209220e+000  6.669903e+000  7.001822e+000
 5.211980e+000  1.026187e+001  7.016737e+000
 5.214730e+000  1.119725e+001  7.018405e+000
 5.217490e+000  3.375390e+001  7.025135e+000
 5.220250e+000  3.781616e+000  6.983989e+000
 5.223000e+000  1.475775e+001  6.994038e+000
 5.225760e+000  2.110215e+001  6.995378e+000
 5.228510e+000 -2.487060e+000  6.991318e+000
 5.231270e+000  1.350210e+001  6.982551e+000
 5.234030e+000  2.012370e+001  6.990054e+000
 5.236780e+000  1.187970e+001  7.008914e+000
 5.239540e+000  1.312816e+001  7.016577e+000
 5.242300e+000  1.488629e+001  6.984736e+000
 5.245050e+000  1.717731e+001  6.984560e+000
 5.247810e+000  2.449774e+001  7.004099e+000
 5.250570e+000  6.650034e+000  6.990424e+000
 5.253320e+000  1.136324e+001  7.000271e+000
 5.256080e+000  9.790508e+000  6.957512e+000
 5.258840e+000  3.986918e+000  6.999345e+000
 5.261590e+000  8.326594e+000  7.000976e+000
 5.264350e+000  9.580525e+000  6.995994e+000
 5.267110e+000  2.221481e+001  6.994637e+000
 5.269860e+000  1.394363e+001  6.981128e+000
 5.272620e+000  1.059035e+001  7.022086e+000
 5.275370e+000  2.207089e+001  7.018086e+000
 5.278130e+000  3.879373e+000  6.992885e+000
 5.280890e+000  8.657169e+000  6.987015e+000
 5.283640e+000  7.191192e+000  6.995922e+000
 5.286400e+000  1.173078e+001  7.049387e+000
 5.289160e+000  9.998946e+000  7.004512e+000
 5.291910e+000  1.781099e+001  7.014218e+000
 5.294670e+000  1.139926e+001  7.006910e+000
 5.297430e+000  9.922724e+000  6.997143e+000
 5.300180e+000  6.494226e+000  6.997217e+000
 5.302940e+000  1.184092e+001  7.010598e+000
 5.305700e+000  1.460859e+001  7.010556e+000
 5.308450e+000  1.457238e+001  7.032149e+000
 5.311210e+000  1.892499e+001  7.013751e+000
 5.313960e+000  1.449031e+001  6.989210e+000
 5.316720e+000  1.631678e+001  6.995816e+000
 5.319480e+000  1.434974e+001  7.016269e+000
 5.322230e+000  2.194962e+001  7.033511e+000
 5.324990e+000  7.757846e+000  7.001298e+000
 5.327750e+000  8.571883e+000  6.995312e+000
 5.330500e+000  1.238753e+001  7.019728e+000
 5.333260e+000  1.772847e+001  7.038663e+000
 5.336020e+000  2.347649e+001  7.017625e+000
 5.338770e+000  1.164066e+001  7.002837e+000
 5.341530e+000  6.206884e+000  7.025494e+000
 5.344290e+000  6.088817e+000  7.003124e+000
 5.347040e+000  1.057977e+001  7.004239e+000
 5.349800e+000  1.948077e+001  7.010276e+000
 5.352550e+000  2.188614e+001  7.001070e+000
 5.355310e+000  1.464628e+001  7.029632e+000
 5.358070e+000  4.773985e+000  6.995734e+000
 5.360820e+000  1.069327e+000  6.974537e+000
 5.363580e+000  2.205902e+001  6.990796e+000
 5.366340e+000  5.078598e+000  6.981631e+000
 5.369090e+000  1.374246e+001  7.001962e+000
 5.371850e+000  1.332814e+001  6.985383e+000
 5.374610e+000  4.600617e+000  6.955142e+000
 5.377360e+000  2.472776e+001  7.010576e+000
 5.380120e+000  1.029376e+001  6.987856e+000
 5.382880e+000  1.569124e+001  6.949146e+000
 5.385630e+000  2.389543e+000  6.944040e+000
 5.388390e+000  5.500368e+000  6.943411e+000
 5.391140e+000  1.147435e+001  6.966555e+000
 5.393900e+000  1.139529e+001  6.956847e+000
 5.396660e+000  1.961232e+001  6.932951e+000
 5.399410e+000  6.804920e+000  6.932645e+000
 5.402170e+000  7.548033e+000  6.956881e+000
 5.404930e+000  9.534127e-001  6.949046e+000
 5.407680e+000  1.196369e+001  6.937051e+000
 5.410440e+000  1.093093e+001  6.944532e+000
 5.413200e+000  5.364859e+000  6.960934e+000
 5.415950e+000  3.307336e+000  6.944579e+000
 5.418710e+000  4.970750e+000  6.938752e+000
 5.421470e+000  2.192148e+001  6.943629e+000
 5.424220e+000  1.240528e+001  6.966590e+000
 5.426980e+000  1.077525e+001  6.987120e+000
 5.429730e+000  8.512741e+000  6.941957e+000
 5.432490e+000  6.972561e+000  6.932861e+000
 5.435250e+000  2.146833e+001  6.975149e+000
 5.438000e+000  1.191547e+001  6.958993e+000
 5.440760e+000  2.202883e+001  6.980196e+000
 5.443520e+000  1.303610e+001  6.964278e+000
 5.446270e+000  1.005177e+001  6.965675e+000
 5.449030e+000  2.082284e+001  7.002798e+000
 5.451790e+000  1.471287e+001  6.962414e+000
 5.454540e+000  2.058782e+001  6.968602e+000
 5.457300e+000  1.900705e+001  6.974364e+000
 5.460060e+000  1.033782e+001  6.990430e+000
 5.462810e+000  1.089073e+001  6.987192e+000
 5.465570e+000  1.752271e+001  6.978583e+000
 5.468330e+000  2.211334e+001  7.022132e+000
 5.471080e+000  1.134657e+001  7.190859e+000
 5.473840e+000  9.879676e+000  7.248012e+000
 5.476590e+000  1.616546e+000  7.316956e+000
 5.479350e+000  2.290572e+000  7.358867e+000
 5.482110e+000  1.657741e+001  7.411199e+000
 5.484860e+000  2.741942e+000  7.447760e+000
 5.487620e+000 -1.232300e+001  7.488431e+000
 5.490380e+000  1.316369e+001  7.551869e+000
 5.493130e+000  2.190579e+001  7.561830e+000
 5.495890e+000  2.226447e+001  7.608525e+000
 5.498650e+000  1.538489e+001  7.625654e+000
 5.501400e+000  6.271700e+000  7.671795e+000
 5.504160e+000  1.019024e+001  7.686439e+000
 5.506920e+000  1.259907e+001  7.739580e+000
 5.509670e+000  2.855553e+001  7.824215e+000
 5.512430e+000  1.054228e+001  7.793360e+000
 5.515180e+000  4.577510e-001  7.833819e+000
 5.517940e+000  1.837012e+001  7.860169e+000
 5.520700e+000  1.799067e+001  7.886245e+000
 5.523450e+000  1.572578e+001  7.936413e+000
 5.526210e+000  1.500946e+001  7.868400e+000
 5.528970e+000  1.596867e+001  7.756312e+000
 5.531720e+000  1.198122e+000  7.654331e+000
 5.534480e+000 -3.371872e-001  7.591723e+000
 5.537240e+000  1.232192e+001  7.562092e+000
 5.539990e+000  9.817108e+000  7.543016e+000
 5.542750e+000  2.705862e+000  7.523603e+000
 5.545510e+000  1.588617e+001  7.480115e+000
 5.548260e+000  1.401841e+001  7.457132e+000
 5.551020e+000  9.465545e+000  7.455847e+000
 5.553770e+000  1.112015e+001  7.453959e+000
 5.556530e+000  1.001041e+001  7.439239e+000
 5.559290e+000  4.537005e+000  7.405601e+000
 5.562040e+000  8.801223e+000  7.408642e+000
 5.564800e+000  1.200909e+001  7.417410e+000
 5.567560e+000  1.365095e+001  7.395841e+000
 5.570310e+000  1.592241e+001  7.368003e+000
 5.573070e+000  1.928086e+001  7.365549e+000
 5.575830e+000  2.423591e+001  7.363443e+000
 5.578580e+000  1.822845e+001  7.405755e+000
 5.581340e+000  1.000968e+001  7.342155e+000
 5.584100e+000  6.922241e+000  7.309074e+000
 5.586850e+000  2.070010e+001  7.350181e+000
 5.589610e+000 -1.215652e+000  7.320835e+000
 5.592360e+000  1.096720e+001  7.342708e+000
 5.595120e+000  1.822064e+001  7.323008e+000
 5.597880e+000  3.955023e+000  7.340559e+000
 5.600630e+000 -6.630550e-001  7.324487e+000
 5.603390e+000  3.724424e+000  7.336956e+000
 5.606150e+000  2.102379e+001  7.330390e+000
 5.608900e+000  1.534724e+001  7.317536e+000
 5.611660e+000  1.220421e+001  7.315268e+000
 5.614420e+000  1.110218e+001  7.334708e+000
 5.617170e+000  2.302184e+001  7.310038e+000
 5.619930e+000  8.010185e+000  7.278454e+000
 5.622690e+000  1.882082e+001  7.313142e+000
 5.625440e+000  1.063401e+001  7.296076e+000
 5.628200e+000  1.372566e+001  7.295997e+000
 5.630950e+000  1.422043e+001  7.260098e+000
 5.633710e+000 -3.467580e+000  7.284300e+000
 5.636470e+000  1.801712e+001  7.275940e+000
 5.639220e+000  1.661876e+001  7.269876e+000
 5.641980e+000  9.020167e+000  7.257854e+000
 5.644740e+000  7.800917e+000  7.256869e+000
 5.647490e+000  2.771136e+001  7.275867e+000
 5.650250e+000  5.547560e+000  7.233914e+000
 5.653010e+000  1.962844e+000  7.218197e+000
 5.655760e+000  2.301211e+001  7.245411e+000
 5.658520e+000  2.037431e+001  7.246127e+000
 5.661280e+000  3.229125e-001  7.220583e+000
 5.664030e+000  1.900700e+001  7.204362e+000
 5.666790e+000  1.746005e+001  7.206135e+000
 5.669550e+000  1.162475e+001  7.216145e+000
 5.672300e+000  1.009572e+001  7.226398e+000
 5.675060e+000  1.063641e+001  7.211462e+000
 5.677810e+000  1.281993e+001  7.203144e+000
 5.680570e+000  1.969900e+001  7.237785e+000
 5.683330e+000  1.736731e+001  7.231821e+000
 5.686080e+000  9.013563e+000  7.214683e+000
 5.688840e+000 -3.191808e-001  7.182007e+000
 5.691600e+000  9.028760e+000  7.209070e+000
 5.694350e+000  8.354991e+000  7.208650e+000
 5.697110e+000  2.123452e+001  7.228090e+000
 5.699870e+000  1.093710e+001  7.183335e+000
 5.702620e+000  1.854684e+001  7.189741e+000
 5.705380e+000  1.299586e+001  7.212911e+000
 5.708140e+000  1.231450e+001  7.205221e+000
 5.710890e+000  1.915025e+001  7.190813e+000
 5.713650e+000  3.050280e+000  7.193279e+000
 5.716400e+000  1.226749e+001  7.206422e+000
 5.719160e+000  2.387216e+001  7.196977e+000
 5.721920e+000  1.884513e+001  7.191677e+000
 5.724670e+000  9.937789e+000  7.174689e+000
 5.727430e+000  1.537049e+001  7.208592e+000
 5.730190e+000  1.490604e+001  7.200806e+000
 5.732940e+000  1.253362e+001  7.195582e+000
 5.735700e+000  1.986286e+001  7.189275e+000
 5.738460e+000  1.593312e+001  7.193102e+000
 5.741210e+000  1.593608e+001  7.197375e+000
 5.743970e+000  2.051145e+001  7.191386e+000
 5.746730e+000  1.898446e-001  7.146457e+000
 5.749480e+000  1.903835e+001  7.209133e+000
 5.752240e+000 -1.938446e-002  7.172374e+000
 5.754990e+000  1.944435e+001  7.208012e+000
 5.757750e+000  5.547002e+000  7.162354e+000
 5.760510e+000  6.010341e+000  7.167351e+000
 5.763260e+000  1.810734e+001  7.202073e+000
 5.766020e+000  2.687019e+001  7.186087e+000
 5.768780e+000  3.194900e+000  7.147830e+000
 5.771530e+000  1.369948e+001  7.135976e+000
 5.774290e+000  5.613289e+000  7.163928e+000
 5.777050e+000  1.491228e+001  7.189602e+000
 5.779800e+000  1.164872e+001  7.161227e+000
 5.782560e+000  1.381590e-003  7.139520e+000
 5.785320e+000  1.456195e+001  7.172359e+000
 5.788070e+000  6.735890e+000  7.170152e+000
 5.790830e+000  4.115019e+000  7.165109e+000
 5.793580e+000  2.653021e+001  7.155274e+000
 5.796340e+000  1.238893e+001  7.165234e+000
 5.799100e+000  1.290327e+001  7.177317e+000
 5.801850e+000  2.544469e+001  7.164233e+000
 5.804610e+000  1.041366e+001  7.144679e+000
 5.807370e+000  9.738331e+000  7.142637e+000
 5.810120e+000  3.039693e+000  7.165191e+000
 5.812880e+000  1.425949e+001  7.184899e+000
 5.815640e+000  1.447753e+001  7.156346e+000
 5.818390e+000  1.354524e+001  7.169428e+000
 5.821150e+000  1.036006e+001  7.176070e+000
 5.823910e+000  1.161559e+001  7.201667e+000
 5.826660e+000  2.046843e+001  7.183296e+000
 5.829420e+000  4.455866e-001  7.139817e+000
 5.832170e+000 -4.805958e+000  7.180852e+000
 5.834930e+000  6.213416e+000  7.182147e+000
 5.837690e+000  1.763243e+001  7.139396e+000
 5.840440e+000 -1.970302e+000  7.135304e+000
 5.843200e+000  8.044083e+000  7.158258e+000
 5.845960e+000  1.600714e+001  7.176845e+000
 5.848710e+000  1.624365e+001  7.172622e+000
 5.851470e+000  1.027641e+001  7.148692e+000
 5.854230e+000  4.071409e-001  7.140847e+000
 5.856980e+000  2.434874e+001  7.151507e+000
 5.859740e+000  2.345283e+001  7.156615e+000
 5.862500e+000  1.485434e+001  7.127482e+000
 5.865250e+000  3.307948e+000  7.117346e+000
 5.868010e+000  2.056559e+001  7.134462e+000
 5.870770e+000  1.280920e+001  7.150613e+000
 5.873520e+000 -2.941769e-001  7.114332e+000
 5.876280e+000  1.939415e+001  7.100005e+000
 5.879030e+000  1.147168e+001  7.116501e+000
 5.881790e+000  4.556438e+000  7.136208e+000
 5.884550e+000  1.274244e+001  7.114150e+000
 5.887300e+000  1.938855e+001  7.121677e+000
 5.890060e+000  3.871485e+000  7.118772e+000
 5.892820e+000  1.287626e+001  7.131192e+000
 5.895570e+000  2.242440e+001  7.127199e+000
 5.898330e+000  1.248538e+001  7.100416e+000
 5.901090e+000  1.655624e+001  7.134637e+000
 5.903840e+000  1.660029e+001  7.120528e+000
 5.906600e+000  2.494062e+001  7.132737e+000
 5.909360e+000  2.101526e+001  7.102631e+000
 5.912110e+000  2.399461e+001  7.109200e+000
 5.914870e+000  1.768597e+001  7.129864e+000
 5.917620e+000  4.071917e+000  7.133952e+000
 5.920380e+000  1.697018e+001  7.119201e+000
 5.923140e+000  1.391653e+001  7.094389e+000
 5.925890e+000  9.728559e+000  7.089872e+000
 5.928650e+000  1.305449e+001  7.118026e+000
 5.931410e+000  1.185673e+001  7.109770e+000
 5.934160e+000  1.176603e+001  7.096294e+000
 5.936920e+000  1.464940e+001  7.103854e+000
 5.939680e+000  6.625138e+000  7.106691e+000
 5.942430e+000  9.294520e+000  7.105462e+000
 5.945190e+000 -9.275864e+000  7.072851e+000
 5.947950e+000  1.040486e+001  7.107543e+000
 5.950700e+000  4.779777e+000  7.104156e+000
 5.953460e+000  8.532065e+000  7.137830e+000
 5.956210e+000  1.197130e+001  7.097659e+000
 5.958970e+000 -2.763298e-001  7.093783e+000
 5.961730e+000  2.224855e+001  7.126451e+000
 5.964480e+000  1.287528e+001  7.144996e+000
 5.967240e+000  1.726664e+001  7.109028e+000
 5.970000e+000  8.216989e+000  7.095282e+000
 5.972750e+000  1.151119e+000  7.112192e+000
 5.975510e+000  2.578444e+000  7.112601e+000
 5.978270e+000  1.808501e+001  7.134630e+000
 5.981020e+000  1.445984e+001  7.114462e+000
 5.983780e+000  5.620027e+000  7.132167e+000
 5.986540e+000  2.476396e+001  7.155545e+000
 5.989290e+000  1.935585e+001  7.133086e+000
 5.992050e+000  1.218205e+001  7.102553e+000
 5.994800e+000  1.267629e+001  7.120479e+000
 5.997560e+000  1.035406e+001  7.134724e+000
 6.000320e+000  2.630554e+000  7.143627e+000
 6.003070e+000  1.168331e+001  7.125635e+000
 6.005830e+000  1.650203e+001  7.130021e+000
 6.008590e+000  2.475553e+000  7.136140e+000
 6.011340e+000  1.989455e+001  7.132656e+000
 6.014100e+000  1.162665e+001  7.130250e+000
 6.016860e+000  2.380340e+001  7.117535e+000
 6.019610e+000  1.818739e+001  7.137239e+000
 6.022370e+000  1.560726e+001  7.160546e+000
 6.025130e+000  1.023629e+001  7.131782e+000
 6.027880e+000  6.654903e+000  7.105877e+000
 6.030640e+000  1.682750e+001  7.143021e+000
 6.033400e+000  5.475908e+000  7.134762e+000
 6.036150e+000  1.084880e+001  7.143397e+000
 6.038910e+000  4.899922e+000  7.120192e+000
 6.041660e+000  2.134675e+001  7.137702e+000
 6.044420e+000  4.936857e+000  7.144470e+000
 6.047180e+000  6.681026e+000  7.136925e+000
 6.049930e+000  5.326729e+000  7.139099e+000
 6.052690e+000 -1.985758e+000  7.196533e+000
 6.055450e+000  2.203280e+000  7.356267e+000
 6.058200e+000  1.256275e+001  7.439629e+000
 6.060960e+000  1.812675e+000  7.482527e+000
 6.063720e+000  5.424399e+000  7.564614e+000
 6.066470e+000  1.220012e+001  7.622178e+000
 6.069230e+000 -7.616957e+000  7.682971e+000
 6.071990e+000 -1.987750e-001  7.692977e+000
 6.074740e+000  9.339975e+000  7.721423e+000
 6.077500e+000  1.652271e+001  7.788307e+000
 6.080250e+000  1.321406e+001  7.847152e+000
 6.083010e+000  4.448667e+000  7.853829e+000
 6.085770e+000 -1.581484e+000  7.885117e+000
 6.088520e+000 -5.060088e+000  7.941153e+000
 6.091280e+000  1.220397e+001  7.982757e+000
 6.094040e+000  1.339440e+001  8.000081e+000
 6.096790e+000  1.696926e+001  8.007621e+000
 6.099550e+000  1.292894e+001  8.063579e+000
 6.102310e+000  1.154657e+001  8.091179e+000
 6.105060e+000  1.562875e+001  8.125618e+000
 6.107820e+000  1.086071e+001  8.123131e+000
 6.110580e+000  1.087266e+001  8.069116e+000
 6.113330e+000 -1.254894e+000  7.909327e+000
 6.116090e+000  1.278870e+001  7.828665e+000
 6.118840e+000  3.905157e+000  7.790519e+000
 6.121600e+000  1.100632e+001  7.702349e+000
 6.124360e+000  1.480708e+001  7.681278e+000
 6.127110e+000  1.103807e+001  7.667121e+000
 6.129870e+000  5.618792e+000  7.619379e+000
 6.132630e+000  2.828401e+000  7.614199e+000
 6.135380e+000  3.004738e+001  7.618409e+000
 6.138140e+000  1.494515e+000  7.586175e+000
 6.140900e+000  2.125820e+001  7.591976e+000
 6.143650e+000  1.274854e+001  7.570387e+000
 6.146410e+000  3.175977e+000  7.533342e+000
 6.149170e+000  3.447606e+000  7.530421e+000
 6.151920e+000  1.081535e+001  7.523248e+000
 6.154680e+000 -4.461318e+000  7.525218e+000
 6.157430e+000  1.001894e+001  7.516115e+000
 6.160190e+000  8.472381e+000  7.507911e+000
 6.162950e+000  1.820215e+001  7.488651e+000
 6.165700e+000  1.318132e+001  7.473650e+000
 6.168460e+000  1.152120e+001  7.492653e+000
 6.171220e+000  5.643251e+000  7.464841e+000
 6.173970e+000  8.747044e+000  7.481336e+000
 6.176730e+000  9.630761e+000  7.479533e+000
 6.179490e+000 -3.392822e-002  7.445298e+000
 6.182240e+000  7.253332e+000  7.492643e+000
 6.185000e+000  3.901825e+000  7.461828e+000
 6.187760e+000  1.568865e+001  7.477269e+000
 6.190510e+000  5.175443e-001  7.452755e+000
 6.193270e+000  1.225428e+001  7.452327e+000
 6.196020e+000  4.873230e+000  7.471883e+000
 6.198780e+000  1.627706e+000  7.430707e+000
 6.201540e+000 -1.097499e-001  7.418570e+000
 6.204290e+000  1.156457e+001  7.449991e+000
 6.207050e+000  1.347145e+001  7.446945e+000
 6.209810e+000  1.788590e+001  7.478842e+000
 6.212560e+000  5.342052e+000  7.411195e+000
 6.215320e+000  8.180714e+000  7.394691e+000
 6.218080e+000  1.458083e+001  7.459053e+000
 6.220830e+000  9.836266e+000  7.437577e+000
 6.223590e+000  7.573840e+000  7.426329e+000
 6.226350e+000  1.456389e+001  7.425732e+000
 6.229100e+000  1.173942e+001  7.419688e+000
 6.231860e+000  6.546077e+000  7.422058e+000
 6.234620e+000  8.483554e+000  7.394727e+000
 6.237370e+000  1.101823e+001  7.416573e+000
 6.240130e+000  1.884105e+001  7.420387e+000
 6.242880e+000 -7.577076e+000  7.420474e+000
 6.245640e+000  1.433137e+001  7.434376e+000
 6.248400e+000  5.635558e+000  7.365851e+000
 6.251150e+000  2.319624e+001  7.427423e+000
 6.253910e+000  1.689530e+001  7.414919e+000
 6.256670e+000  9.361260e+000  7.427964e+000
 6.259420e+000  1.965332e+000  7.406626e+000
 6.262180e+000  8.002563e+000  7.374015e+000
 6.264940e+000  9.720839e+000  7.401203e+000
 6.267690e+000  1.457479e+001  7.407188e+000
 6.270450e+000  8.117806e+000  7.392444e+000
 6.273210e+000  6.097144e+000  7.389674e+000
 6.275960e+000  7.559423e+000  7.407701e+000
 6.278720e+000  9.608836e+000  7.388755e+000
 6.281470e+000  8.396792e+000  7.391558e+000
